103,0.01,501,501,478
17402118,-1.69,-0.86,-9.72,-0.14,0.05,-0.04,509,511,513
17412118,-1.85,-0.80,-9.81,-0.17,0.09,-0.05,508,511,514
17422118,-1.88,-0.78,-9.81,-0.17,0.16,-0.11,509,511,513
17432118,-1.59,-0.94,-9.97,-0.21,0.19,-0.13,509,511,513
17442118,-1.26,-1.00,-10.32,-0.22,0.15,-0.12,508,511,514
17452118,-0.92,-0.94,-10.65,-0.20,0.10,-0.06,509,511,514
17462118,-1.33,-0.64,-10.66,-0.11,0.11,-0.02,509,511,514
17472118,-1.64,-0.88,-10.46,-0.04,0.17,-0.05,509,511,513
17482118,-1.89,-1.05,-10.04,-0.01,0.26,-0.09,509,515,513
17492118,-1.68,-0.72,-10.16,-0.02,0.22,-0.10,509,511,513
17502118,-1.32,-1.17,-9.99,-0.07,0.15,-0.10,509,511,513
17512118,-0.99,-0.97,-9.88,-0.04,0.31,-0.06,510,511,513
17522118,-0.75,-0.79,-10.34,-0.02,0.37,-0.01,509,511,513
17532118,-1.04,-
