10.01,510,512,479
1492101,0.12,-0.17,-10.25,0.00,-0.03,0.01,510,511,488
1502101,0.10,-0.13,-10.24,0.00,-0.03,0.01,512,514,500
1512101,0.13,-0.13,-10.26,0.00,-0.03,0.01,511,513,487
1522101,0.08,-0.14,-10.33,0.00,-0.03,0.01,512,513,493
1532101,0.06,-0.13,-10.25,0.00,-0.03,0.01,511,513,489
1542101,0.09,-0.15,-10.32,0.01,-0.03,0.01,511,513,493
1653372,0.09,-0.15,-10.32,0.01,-0.03,0.01,511,512,497
1662101,0.08,-0.14,-10.30,0.00,-0.03,0.01,510,511,486
1672103,0.06,-0.15,-10.30,0.00,-0.03,0.01,510,511,495
1682103,0.09,-0.15,-10.30,0.01,-0.03,0.01,510,511,492
1692101,0.06,-0.16,-10.30,0.00,-0.03,0.01,511,513,493
1702101,0.11,-0.15,-10.28,0.00,-0.03,0.01,511,512,499
1712101,0.08,-0.18,-10.31,0.00,-0.03,0.01,511,513,489
1722101,0.08,-0.13,-10.29,0.00,-0.03,0.01,511,512,493
1732101,0.09,-0.15,-10.34,0.01,-0.03,0.01,511,512,498
1742102,0.10,-0.10,-10.30,0.00,-0.03,0.01,509,511,488
1752101,0.09,-0.17,-10.27,0.01,-0.03,0.01,511,513,492
1762101,0.09,-0.15,-10.30,0.00,-0.03,0.01,511,512,484
1772101,0.04,-0.11,-10.30,0.00,-0.03,0.01,511,511,487
1782101,0.10,-0.15,-10.38,0.00,-0.04,0.01,511,512,492
1792101,0.09,-0.16,-10.24,-0.00,-0.03,0.01,511,512,493
1802101,0.13,-0.14,-10.28,0.00,-0.03,0.01,511,512,496
1812101,0.11,-0.14,-10.28,0.01,-0.03,0.01,511,512,496
1822101,0.09,-0.12,-10.32,0.00,-0.03,0.01,511,512,498
1832101,0.12,-0.15,-10.31,0.00,-0.03,0.01,511,512,500
1842101,0.07,-0.16,-10.32,0.00,-0.03,0.01,511,512,478
1852101,0.08,-0.11,-10.34,0.00,-0.03,0.01,511,512,498
1862101,0.11,-0.14,-10.35,0.00,-0.03,0.01,511,512,486
1872101,0.13,-0.15,-10.25,0.00,-0.03,0.01,511,512,497
1882101,0.11,-0.09,-10.29,0.00,-0.03,0.01,511,513,495
1892101,0.11,-0.12,-10.31,0.00,-0.03,0.01,511,512,492
1902101,0.11,-0.12,-10.25,-0.00,-0.03,0.01,511,513,495
1912101,0.11,-0.16,-10.34,0.00,-0.03,0.01,511,513,500
