2443189,0.51,-0.02,-10.01,0.05,-0.02,-0.02,337,514,514
2453189,0.51,-0.01,-10.02,0.05,-0.01,-0.01,282,513,513
2463189,0.52,-0.05,-10.01,0.05,-0.01,-0.02,314,514,513
2473189,0.55,0.00,-10.01,0.05,-0.01,-0.02,212,514,513
2483189,0.53,-0.04,-10.02,0.05,-0.02,-0.02,329,514,514
2493189,0.53,-0.03,-9.97,0.05,-0.01,-0.02,166,514,513
2503189,0.53,-0.03,-10.00,0.05,-0.01,-0.02,250,514,514
2513189,0.55,-0.00,-10.03,0.05,-0.02,-0.02,307,514,513
2523189,0.51,-0.08,-10.03,0.05,-0.02,-0.01,198,513,513
2533189,0.56,-0.04,-10.08,0.05,-0.01,-0.02,386,514,514
2543189,0.52,-0.05,-10.10,0.06,-0.01,-0.01,277,513,514
2655543,0.52,-0.05,-10.10,0.06,-0.01,-0.01,304,514,513
2663189,0.55,-0.02,-10.01,0.05,-0.02,-0.02,252,514,513
2673189,0.48,-0.02,-10.02,0.05,-0.02,-0.02,299,513,513
2683189,0.48,0.00,-10.04,0.05,-0.01,-0.02,321,514,513
2693189,0.55,-0.06,-10.02,0.05,-0.01,-0.02,361,514,513
2703189,0.54,-0.03,-10.03,0.05,-0.02,-0.02,295,513,513
2713189,0.53,-0.02,-9.93,0.05,-0.01,-0.02,315,514,513
2723189,0.50,-0.03,-10.02,0.05,-0.01,-0.01,246,514,513
2733189,0.54,-0.01,-10.01,0.05,-0.01,-0.02,224,514,513
2743189,0.54,-0.02,-9.99,0.05,-0.01,-0.02,337,514,513
2753189,0.52,-0.04,-10.04,0.05,-0.01,-0.02,191,513,514
2763189,0.54,-0.03,-10.02,0.05,-0.01,-0.02,252,513,514
2773189,0.51,-0.03,-10.05,0.06,-0.01,-0.01,224,513,513
2783189,0.53,0.01,-10.09,0.06,-0.01,-0.02,278,513,514
2793189,0.51,-0.04,-10.01,0.05,-0.01,-0.01,194,514,513
2803189,0.53,-0.04,-10.01,0.05,-0.01,-0.01,271,515,513
2813189,0.49,-0.05,-10.04,0.05,-0.01,-0.02,314,515,513
2823189,0.53,-0.02,-10.04,0.05,-0.01,-0.02,300,514,514
2833189,0.55,0.00,-10.03,0.05,-0.01,-0.02,252,515,513
2843189,0.51,-0.03,-9.99,0.05,-0.01,-0.02,301,513,513
2853189,0.49,-0.03,-10.03,0.05,-0.02,-0.02,301,513,513
2863189,0.53,-0.04,-9.98,0.05,-0.01,-0.02,249,514,514
2873189,0.53,-0.05,-10.00,0.05,-0.01,-0.02,311,514,513
2883189,0.53,-0.05,-9.98,0.05,-0.01,-0.01,243,513,513
2893191,0.52,-0.03,-10.03,0.05,-0.01,-0.02,280,514,513
2903189,0.55,-0.04,-10.01,0.05,-0.01,-0.02,273,514,513
2913189,0.55,-0.02,-10.00,0.05,-0.01,-0.01,300,514,513
2923189,0.52,-0.03,-10.03,0.05,-0.01,-0.01,314,514,513
2933189,0.53,0.00,-10.03,0.05,-0.01,-0.02,295,514,514
2943189,0.51,-0.05,-9.98,0.05,-0.01,-0.02,265,513,513
2953189,0.53,-0.03,-10.11,0.05,-0.01,-0.02,299,515,514
2963189,0.53,-0.00,-10.07,0.05,-0.02,-0.02,277,513,514
2973189,0.52,-0.01,-10.04,0.05,-0.01,-0.02,297,513,513
2983189,0.54,-0.05,-10.08,0.05,-0.01,-0.02,247,514,513
2993189,0.55,-0.04,-10.04,0.05,-0.01,-0.02,304,514,513
3003189,0.53,-0.04,-10.03,0.05,-0.01,-0.01,183,514,514
3013189,0.52,0.01,-9.99,0.05,-0.02,-0.02,235,515,513
3023189,0.50,-0.00,-10.01,0.05,-0.02,-0.01,227,514,514
3033189,0.52,-0.04,-10.00,0.05,-0.01,-0.02,256,514,513
3043189,0.52,-0.01,-10.03,0.05,-0.01,-0.02,257,514,514
3053189,0.49,-0.03,-10.01,0.05,-0.01,-0.02,366,513,514
3063189,0.52,-0.04,-9.97,0.05,-0.01,-0.02,295,513,513
3073189,0.50,-0.03,-10.03,0.04,-0.01,-0.02,259,514,513
3083189,0.54,-0.00,-10.05,0.05,-0.01,-0.01,306,514,513
3093189,0.53,-0.01,-9.98,0.05,-0.01,-0.02,273,513,513
3103189,0.57,-0.02,-10.07,0.05,-0.01,-0.02,296,513,513
3113189,0.56,-0.03,-10.04,0.05,-0.01,-0.02,308,514,513
3123189,0.52,-0.06,-10.02,0.05,-0.02,-0.02,274,515,514
3133189,0.51,-0.03,-10.03,0.05,-0.01,-0.02,282,513,513
3143189,0.53,-0.04,-10.03,0.05,-0.02,-0.02,276,513,513
3153189,0.50,-0.05,-10.06,0.05,-0.01,-0.02,299,514,513
3163189,0.52,-0.04,-10.03,0.05,-0.01,-0.02,188,515,513
3173189,0.50,-0.03,-10.04,0.05,-0.01,-0.02,327,514,513
3183189,0.51,-0.03,-10.03,0.05,-0.01,-0.01,367,514,513
3193189,0.53,-0.00,-10.05,0.05,-0.01,-0.02,267,514,514
3203189,0.53,-0.03,-10.04,0.05,-0.01,-0.02,311,514,514
3213189,0.48,-0.03,-10.06,0.05,-0.02,-0.02,277,513,513
3223192,0.51,-0.05,-10.03,0.05,-0.01,-0.02,316,515,513
3233189,0.54,-0.06,-10.01,0.05,-0.02,-0.02,285,514,513
3243189,0.57,-0.01,-10.00,0.05,-0.01,-0.02,249,513,513
3253189,0.56,-0.02,-10.05,0.05,-0.02,-0.02,206,514,514
3263189,0.49,-0.03,-9.98,0.05,-0.01,-0.02,292,514,514
3273189,0.56,-0.03,-10.05,0.05,-0.01,-0.02,307,514,514
3283189,0.49,-0.03,-10.10,0.04,-0.01,-0.02,247,513,513
3293189,0.49,-0.04,-10.04,0.06,-0.01,-0.02,208,513,514
3303189,0.54,-0.04,-10.03,0.05,-0.01,-0.02,294,513,514
3313189,0.51,-0.02,-10.06,0.05,-0.01,-0.02,329,514,513
3323189,0.52,-0.06,-10.05,0.05,-0.01,-0.02,292,514,513
3333189,0.51,-0.04,-10.05,0.05,-0.01,-0.02,241,514,513
3343189,0.51,-0.02,-10.02,0.05,-0.02,-0.02,250,513,514
3353189,0.50,-0.03,-9.94,0.05,-0.02,-0.02,266,513,514
3363189,0.51,-0.03,-10.04,0.05,-0.02,-0.02,273,513,514
3373189,0.53,-0.07,-10.06,0.05,-0.02,-0.01,360,513,513
3383189,0.52,-0.03,-10.09,0.05,-0.01,-0.01,368,513,513
3393189,0.56,0.01,-10.08,0.05,-0.01,-0.02,271,514,513
3403189,0.51,-0.04,-10.00,0.05,-0.01,-0.02,204,514,513
3413189,0.56,-0.01,-10.03,0.06,-0.01,-0.01,253,515,513
3423189,0.52,-0.07,-10.02,0.05,-0.02,-0.02,171,514,514
3433189,0.51,-0.04,-10.02,0.06,-0.02,-0.01,302,514,513
3443189,0.50,-0.04,-10.05,0.05,-0.01,-0.02,263,514,514
3453189,0.54,-0.02,-10.07,0.05,-0.01,-0.01,239,514,513
3463189,0.54,-0.04,-10.03,0.05,-0.02,-0.02,261,515,514
3473189,0.50,-0.04,-10.09,0.05,-0.01,-0.02,260,514,514
