2.01,359,514,513
2493159,0.22,0.45,-10.02,0.05,-0.01,-0.01,395,514,513
2503159,0.22,0.43,-10.03,0.05,-0.01,-0.02,359,514,513
2513159,0.18,0.52,-10.08,0.05,-0.01,-0.02,315,514,513
2523159,0.22,0.49,-10.06,0.05,-0.01,-0.01,299,514,514
2533159,0.24,0.51,-9.99,0.04,-0.01,-0.02,346,514,513
2543159,0.22,0.51,-9.94,0.06,-0.02,-0.02,336,514,513
2553159,0.25,0.47,-10.08,0.05,-0.01,-0.02,298,514,514
2563159,0.22,0.49,-9.97,0.06,-0.01,-0.02,301,514,513
2573159,0.27,0.50,-10.12,0.05,-0.02,-0.02,391,514,513
2583159,0.19,0.48,-9.99,0.06,-0.01,-0.01,406,514,514
2593159,0.29,0.40,-10.06,0.06,-0.01,-0.02,384,514,513
2603159,0.22,0.47,-9.93,0.06,-0.01,-0.01,394,514,513
2613159,0.18,0.40,-10.08,0.06,-0.01,-0.02,338,514,513
2623159,0.19,0.39,-9.99,0.05,-0.01,-0.02,382,513,514
2633159,0.24,0.42,-10.04,0.06,-0.01,-0.01,366,514,513
2643159,0.23,0.37,-10.02,0.05,-0.01,-0.02,316,514,513
2653159,0.21,0.41,-10.06,0.05,-0.01,-0.02,391,513,514
2663159,0.20,0.38,-10.01,0.05,-0.01,-0.02,414,514,514
2673159,0.28,0.43,-9.99,0.05,-0.01,-0.02,356,514,513
2683159,0.23,0.41,-10.08,0.05,-0.01,-0.01,360,514,514
2693159,0.25,0.46,-10.05,0.05,-0.01,-0.02,346,514,513
2703159,0.24,0.47,-10.06,0.05,-0.01,-0.01,315,514,513
2713159,0.23,0.48,-10.03,0.05,-0.01,-0.01,293,514,513
2723159,0.25,0.48,-10.03,0.05,-0.01,-0.02,373,514,513
2733159,0.26,0.50,-10.03,0.05,-0.01,-0.02,310,515,514
2743159,0.27,0.53,-10.08,0.06,-0.01,-0.02,314,513,513
2753159,0.22,0.52,-10.01,0.05,-0.01,-0.02,348,513,513
2763159,0.22,0.53,-9.99,0.05,-0.01,-0.02,336,514,514
2773159,0.25,0.49,-9.99,0.06,-0.01,-0.02,396,514,513
2783159,0.28,0.43,-10.03,0.06,-0.01,-0.02,308,513,513
2793159,0.26,0.47,-10.02,0.05,-0.02,-0.02,374,514,513
2803159,0.26,0.40,-10.05,0.05,-0.02,-0.02,317,514,513
2813159,0.19,0.41,-10.00,0.06,-0.01,-0.01,377,514,513
2823159,0.25,0.44,-10.04,0.05,-0.01,-0.02,349,513,514
2833159,0.25,0.42,-10.07,0.06,-0.01,-0.01,293,513,513
2843159,0.21,0.44,-10.01,0.06,-0.01,-0.01,362,514,514
2853159,0.24,0.42,-10.01,0.05,-0.01,-0.01,320,513,514
2863159,0.27,0.44,-10.02,0.05,-0.01,-0.01,350,514,514
2873159,0.23,0.45,-9.99,0.05,-0.01,-0.02,405,514,514
2883159,0.25,0.40,-10.07,0.05,-0.01,-0.02,362,513,514
2893159,0.29,0.41,-10.05,0.06,-0.01,-0.02,395,514,514
2903159,0.30,0.40,-9.99,0.06,-0.01,-0.02,395,514,514
2913159,0.27,0.45,-9.98,0.05,-0.02,-0.02,353,514,513
2923159,0.27,0.44,-10.01,0.04,-0.01,-0.02,324,514,513
2933159,0.20,0.46,-10.03,0.04,-0.02,-0.02,337,513,513
2943159,0.16,0.44,-10.00,0.06,-0.01,-0.01,363,514,513
2953159,0.26,0.45,-10.05,0.05,-0.02,-0.01,362,514,515
2963159,0.22,0.48,-10.08,0.05,-0.01,-0.02,361,514,513
2973159,0.21,0.48,-10.01,0.05,-0.01,-0.01,337,514,514
2983162,0.22,0.45,-10.03,0.05,-0.01,-0.02,342,514,514
2993159,0.23,0.46,-10.09,0.05,-0.01,-0.01,335,514,514
3003159,0.22,0.43,-9.97,0.05,-0.01,-0.02,335,514,513
3013159,0.23,0.49,-10.03,0.05,-0.01,-0.01,391,514,513
3023159,0.21,0.45,-10.02,0.06,-0.01,-0.01,380,514,514
3033159,0.24,0.43,-10.01,0.05,-0.01,-0.02,311,514,513
3043159,0.23,0.47,-10.04,0.06,-0.01,-0.01,276,514,513
3053159,0.23,0.49,-10.09,0.06,-0.01,-0.02,291,514,513
3063159,0.22,0.46,-10.02,0.06,-0.01,-0.01,376,514,513
3073159,0.19,0.46,-10.03,0.06,-0.01,-0.02,381,514,513
3083159,0.24,0.44,-10.06,0.06,-0.01,-0.02,345,514,514
3093159,0.25,0.44,-10.02,0.05,-0.01,-0.02,385,514,513
3103159,0.24,0.41,-10.03,0.06,-0.01,-0.01,287,514,513
3113159,0.25,0.45,-10.05,0.06,-0.01,-0.02,345,513,513
3123159,0.24,0.45,-10.05,0.05,-0.01,-0.02,319,514,513
3133159,0.25,0.40,-10.06,0.05,-0.01,-0.02,338,514,514
3143159,0.26,0.47,-10.08,0.05,-0.01,-0.02,315,514,514
3153159,0.27,0.47,-9.99,0.06,-0.01,-0.01,343,514,513
3163159,0.26,0.44,-10.01,0.05,-0.01,-0.02,359,514,514
3173159,0.22,0.43,-9.99,0.06,-0.01,-0.01,360,514,514
3183159,0.21,0.44,-9.98,0.06,-0.02,-0.01,303,514,514
3193159,0.21,0.40,-10.00,0.05,-0.01,-0.01,249,514,513
3203159,0.22,0.43,-9.99,0.05,-0.01,-0.02,390,513,514
3213159,0.23,0.43,-10.03,0.06,-0.01,-0.02,273,514,514
3223159,0.20,0.38,-10.06,0.06,-0.01,-0.01,286,513,513
3233160,0.20,0.39,-10.01,0.05,-0.01,-0.02,392,514,513
3243159,0.22,0.40,-10.08,0.05,-0.01,-0.02,393,514,513
3253159,0.21,0.44,-10.03,0.05,-0.01,-0.02,312,514,513
3263159,0.28,0.43,-10.11,0.05,-0.01,-0.02,373,513,513
3273159,0.21,0.44,-10.02,0.05,-0.01,-0.01,401,514,513
3283159,0.22,0.49,-10.06,0.05,-0.01,-0.02,402,514,513
3293159,0.24,0.48,-10.05,0.05,-0.01,-0.02,410,513,513
